ATAI, phase1, 2023-10-02, 
ATAI, phase1, 2023-10-02, 
PPBT, phase1, 2023-10-03, 
VRTX, phase1, 2023-10-03, 
NBTX, phase1, 2023-10-04, 
PPBT, phase1, 2023-10-06, 
INO, phase1, 2023-10-10, 
IMMX, phase1, 2023-10-10, 
GRTS, phase1, 2023-10-11, 
GRTS, phase1, 2023-10-11, 
GRTS, phase1, 2023-10-11, 
PDSB, phase1, 2023-10-11, 
TPST, phase1, 2023-10-11, 
CYT, phase1, 2023-10-12, 
PMVP, phase1, 2023-10-12, 
MRK, phase1, 2023-10-12, 
RLAY, phase1, 2023-10-12, 
LLY, phase1, 2023-10-13, 
NKTR, phase1, 2023-10-13, 
RPTX, phase1, 2023-10-13, 
NCNA, phase1, 2023-10-13, 
INZY, phase1, 2023-10-13, 
RVMD, phase1, 2023-10-13, 
NVCT, phase1, 2023-10-13, 
PBYI, phase1, 2023-10-14, 
VSTM, phase1, 2023-10-16, 
AMGN, phase1, 2023-10-16, 
CFRX, phase1, 2023-10-16, 
TRVN, phase1, 2023-10-16, 
IMUX, phase1, 2023-10-16, 
PBYI, phase1, 2023-10-16, 
PRLD, phase1, 2023-10-16, 
APRE, phase1, 2023-10-16, 
APRE, phase1, 2023-10-16, 
GLUE, phase1, 2023-10-17, 
BOLT, phase1, 2023-10-17, 
VIGL, phase1, 2023-10-17, 
BMEA, phase1, 2023-10-17, 
BGNE, phase1, 2023-10-20, 
ZYME, phase1, 2023-10-20, 
AGEN, phase1, 2023-10-21, 
ARVN, phase1, 2023-10-22, 
OLMA, phase1, 2023-10-22, 
RVMD, phase1, 2023-10-22, 
EPIX, phase1, 2023-10-22, 
FHTX, phase1, 2023-10-22, 
BMY, phase1, 2023-10-22, 
ARVN, phase1, 2023-10-23, 
TOVX, phase1, 2023-10-23, 
AZN, phase1, 2023-10-23, 
HARP, phase1, 2023-10-23, 
MRUS, phase1, 2023-10-23, 
MRK, phase1, 2023-10-23, 
ORIC, phase1, 2023-10-23, 
BNTX, phase1, 2023-10-23, 
QNRX, phase1, 2023-10-24, 
MGTX, phase1, 2023-10-24, 
IMMP, phase1, 2023-10-24, 
EFTR, phase1, 2023-10-24, 
FRLN, phase1, 2023-10-25, 
BIIB, phase1, 2023-10-25, 
ALNY, phase1, 2023-10-25, 
PFE, phase1, 2023-10-26, 
BNTX, phase1, 2023-10-26, 
BCRX, phase1, 2023-10-26, 
ASND, phase1, 2023-10-26, 
REGN, phase1, 2023-10-26, 
VYNE, phase0, 2023-10-30, 
GRTX, phase1, 2023-10-31, 
AMGN, phase1, 2023-10-31, 
MNPR, phase1, 2023-11-01, 
SLN, phase1, 2023-11-01, 
CCCC, phase1, 2023-11-01, 
RANI, phase1, 2023-11-01, 
RANI, phase1, 2023-11-01, 
INMB, phase1, 2023-11-01, 
REGN, phase1, 2023-11-02, 
NTLA, phase1, 2023-11-02, 
ALPN, phase1, 2023-11-02, 
OMER, phase1, 2023-11-02, 
KRON, phase1, 2023-11-02, 
MTEM, phase1, 2023-11-02, 
FHTX, phase1, 2023-11-02, 
SONN, phase1, 2023-11-02, 
SQZ, phase1, 2023-11-03, 
HOWL, phase1, 2023-11-03, 
PSTV, phase1, 2023-11-03, 
MOLN, phase1, 2023-11-03, 
CUE, phase1, 2023-11-03, 
RAPT, phase1, 2023-11-03, 
XAIR, phase1, 2023-11-03, 
XLO, phase1, 2023-11-03, 
CGEM, phase1, 2023-11-03, 
HOOK, phase1, 2023-11-03, 
INKT, phase1, 2023-11-03, 
SRRK, phase1, 2023-11-03, 
FLGT, phase1, 2023-11-03, 
ADVM, phase1, 2023-11-06, 
CLDX, phase1, 2023-11-06, 
CABA, phase1, 2023-11-06, 
MDNA, phase1, 2023-11-06, 
MRK, phase1, 2023-11-06, 
REPL, phase1, 2023-11-06, 
AURA, phase1, 2023-11-06, 
IDYA, phase1, 2023-11-07, 
BYSI, phase1, 2023-11-07, 
